,datetime,user,action,pc
12160,2018-02-01 07:17:20.202541,usr-lof,usb_insert,pc14
12161,2018-02-01 07:21:43.016329,usr-rez,usb_remove,pc93
12162,2018-02-01 07:25:15.199361,usr-zob,usb_insert,pc74
12163,2018-02-01 07:29:26.794035,usr-zob,usb_insert,pc74
12164,2018-02-01 07:32:28.267773,usr-qpx,usb_remove,pc87
12165,2018-02-01 07:45:55.130152,usr-lof,usb_remove,pc14
12166,2018-02-01 07:50:13.675770,usr-kxa,usb_insert,pc28
12167,2018-02-01 07:51:36.801515,usr-zob,usb_insert,pc74
12168,2018-02-01 08:00:31.279185,usr-zob,usb_remove,pc74
12169,2018-02-01 08:01:23.063727,usr-zob,usb_insert,pc74
12170,2018-02-01 08:02:02.475696,usr-zob,usb_remove,pc74
12171,2018-02-01 08:02:47.829790,usr-mgv,usb_insert,pc65
12172,2018-02-01 08:03:52.663719,usr-czc,usb_insert,pc94
12173,2018-02-01 08:08:22.278592,usr-zob,usb_remove,pc74
12174,2018-02-01 08:11:04.910958,usr-qlr,usb_insert,pc5
12175,2018-02-01 08:14:59.095024,usr-uhq,usb_insert,pc54
12176,2018-02-01 08:17:21.639697,usr-qlr,usb_remove,pc5
12177,2018-02-01 08:24:17.089114,usr-ylm,usb_insert,pc80
12178,2018-02-01 08:33:20.839375,usr-pjl,usb_insert,pc85
12179,2018-02-01 08:35:27.599138,usr-czc,usb_remove,pc94
12180,2018-02-01 08:36:44.930589,usr-ylm,usb_remove,pc80
12181,2018-02-01 08:40:12.281275,usr-kxa,usb_remove,pc28
12182,2018-02-01 08:42:06.078262,usr-evb,usb_insert,pc52
12183,2018-02-01 08:43:24.360541,usr-zob,usb_remove,pc74
12184,2018-02-01 08:58:46.000706,usr-mgv,usb_remove,pc65
12185,2018-02-01 09:00:37.091807,usr-uhq,usb_remove,pc54
12186,2018-02-01 09:01:09.333363,usr-ynd,usb_insert,pc99
12187,2018-02-01 09:02:15.458647,usr-evb,usb_remove,pc52
12188,2018-02-01 09:10:26.717769,usr-pqk,usb_insert,pc49
12189,2018-02-01 09:10:58.980589,usr-qxc,usb_insert,pc61
12190,2018-02-01 09:13:48.185389,usr-nqs,usb_insert,pc68
12191,2018-02-01 09:21:11.377560,usr-bmn,usb_insert,pc60
12192,2018-02-01 09:25:54.865212,usr-lvo,usb_insert,pc18
12193,2018-02-01 09:27:11.074682,usr-pqk,usb_remove,pc49
12194,2018-02-01 09:30:09.513152,usr-pjl,usb_remove,pc85
12195,2018-02-01 09:31:03.717620,usr-ezl,usb_insert,pc86
12196,2018-02-01 09:32:13.663665,usr-ezl,usb_insert,pc86
12197,2018-02-01 09:33:37.796989,usr-ezl,usb_insert,pc86
12198,2018-02-01 09:35:43.346552,usr-fxz,usb_insert,pc1
12199,2018-02-01 09:37:47.258758,usr-ylz,usb_insert,pc13
12200,2018-02-01 09:40:35.860135,usr-rez,usb_insert,pc93
12201,2018-02-01 09:40:48.787382,usr-ubi,usb_insert,pc30
12202,2018-02-01 09:43:13.559691,usr-ynd,usb_remove,pc99
12203,2018-02-01 09:43:56.766266,usr-jmh,usb_insert,pc89
12204,2018-02-01 09:47:48.322953,usr-lof,usb_insert,pc14
12205,2018-02-01 09:48:49.206978,usr-ubi,usb_remove,pc30
12206,2018-02-01 09:49:52.094240,usr-nqs,usb_remove,pc68
12207,2018-02-01 09:50:02.157135,usr-kii,usb_insert,pc50
12208,2018-02-01 09:54:04.265456,usr-jmh,usb_remove,pc89
12209,2018-02-01 09:55:15.543055,usr-qxc,usb_remove,pc61
12210,2018-02-01 09:55:49.949167,usr-vko,usb_insert,pc97
12211,2018-02-01 09:57:03.737217,usr-tca,usb_insert,pc76
12212,2018-02-01 09:57:45.595760,usr-qhp,usb_insert,pc16
12213,2018-02-01 10:00:16.576248,usr-vko,usb_insert,pc97
12214,2018-02-01 10:00:16.704034,usr-qxc,usb_insert,pc61
12215,2018-02-01 10:01:52.718437,usr-lvo,usb_remove,pc18
12216,2018-02-01 10:03:02.545127,usr-qvr,usb_insert,pc11
12217,2018-02-01 10:05:19.568095,usr-ezl,usb_remove,pc86
12218,2018-02-01 10:06:44.565102,usr-wbh,usb_insert,pc55
12219,2018-02-01 10:06:57.010458,usr-rez,usb_remove,pc93
12220,2018-02-01 10:08:21.784276,usr-ezl,usb_remove,pc86
12221,2018-02-01 10:09:00.621486,usr-tca,usb_remove,pc76
12222,2018-02-01 10:09:35.512226,usr-qib,usb_insert,pc6
12223,2018-02-01 10:12:08.127917,usr-qpx,usb_insert,pc87
12224,2018-02-01 10:13:09.317913,usr-bmn,usb_remove,pc60
12225,2018-02-01 10:14:30.629559,usr-hha,usb_insert,pc9
12226,2018-02-01 10:15:10.820899,usr-qhp,usb_remove,pc16
12227,2018-02-01 10:16:55.027509,usr-fxz,usb_remove,pc1
12228,2018-02-01 10:18:45.541060,usr-lof,usb_remove,pc14
12229,2018-02-01 10:18:58.306194,usr-ynd,usb_insert,pc99
12230,2018-02-01 10:19:22.442055,usr-qib,usb_remove,pc6
12231,2018-02-01 10:20:04.299637,usr-vwc,usb_insert,pc91
12232,2018-02-01 10:22:20.693743,usr-ylz,usb_remove,pc13
12233,2018-02-01 10:23:34.743303,usr-wda,usb_insert,pc83
12234,2018-02-01 10:25:08.919379,usr-nua,usb_insert,pc51
12235,2018-02-01 10:28:50.080642,usr-kii,usb_remove,pc50
12236,2018-02-01 10:29:03.770734,usr-ezl,usb_remove,pc86
12237,2018-02-01 10:29:58.900939,usr-jit,usb_insert,pc2
12238,2018-02-01 10:31:41.692810,usr-qpx,usb_insert,pc87
12239,2018-02-01 10:33:47.202826,usr-tiy,usb_insert,pc22
12240,2018-02-01 10:36:28.796775,usr-hha,usb_remove,pc9
12241,2018-02-01 10:37:32.719534,usr-bmn,usb_insert,pc60
12242,2018-02-01 10:37:58.579935,usr-bmn,usb_remove,pc60
12243,2018-02-01 10:38:16.155549,usr-wbh,usb_insert,pc55
12244,2018-02-01 10:38:23.734192,usr-wda,usb_remove,pc83
12245,2018-02-01 10:39:20.797952,usr-vko,usb_remove,pc97
12246,2018-02-01 10:39:30.230323,usr-jit,usb_insert,pc2
12247,2018-02-01 10:40:23.821618,usr-qxc,usb_remove,pc61
12248,2018-02-01 10:43:12.394068,usr-vko,usb_remove,pc97
12249,2018-02-01 10:43:26.580778,usr-qhp,usb_insert,pc16
12250,2018-02-01 10:43:49.170203,usr-tiy,usb_remove,pc22
12251,2018-02-01 10:48:39.998135,usr-ynd,usb_remove,pc99
12252,2018-02-01 10:52:59.871471,usr-mgv,usb_insert,pc65
12253,2018-02-01 10:54:15.043537,usr-czc,usb_insert,pc94
12254,2018-02-01 10:54:42.727508,usr-pqk,usb_insert,pc49
12255,2018-02-01 10:54:44.107757,usr-qhp,usb_remove,pc16
12256,2018-02-01 10:56:24.856711,usr-qpx,usb_remove,pc87
12257,2018-02-01 10:56:46.034577,usr-qvr,usb_remove,pc11
12258,2018-02-01 10:57:48.800181,usr-wbh,usb_remove,pc55
12259,2018-02-01 10:58:19.892437,usr-qas,usb_insert,pc67
12260,2018-02-01 10:59:29.687703,usr-qpx,usb_remove,pc87
12261,2018-02-01 11:00:03.156844,usr-wbh,usb_remove,pc55
12262,2018-02-01 11:01:01.567017,usr-kum,usb_insert,pc82
12263,2018-02-01 11:01:59.458243,usr-ubi,usb_insert,pc30
12264,2018-02-01 11:02:05.703818,usr-mgv,usb_insert,pc65
12265,2018-02-01 11:02:33.792110,usr-tir,usb_insert,pc90
12266,2018-02-01 11:02:44.212119,usr-kum,usb_remove,pc82
12267,2018-02-01 11:04:18.894277,usr-vwc,usb_remove,pc91
12268,2018-02-01 11:04:53.336905,usr-nua,usb_insert,pc51
12269,2018-02-01 11:07:02.578217,usr-jmh,usb_insert,pc89
12270,2018-02-01 11:07:25.324434,usr-aqd,usb_insert,pc70
12271,2018-02-01 11:07:43.264399,usr-wda,usb_insert,pc83
12272,2018-02-01 11:08:43.720066,usr-jit,usb_insert,pc2
12273,2018-02-01 11:09:13.285194,usr-jit,usb_remove,pc2
12274,2018-02-01 11:10:45.031930,usr-vwc,usb_insert,pc91
12275,2018-02-01 11:11:45.881861,usr-fxz,usb_insert,pc1
12276,2018-02-01 11:14:03.300126,usr-jjz,usb_insert,pc23
12277,2018-02-01 11:16:14.633276,usr-nua,usb_remove,pc51
12278,2018-02-01 11:17:33.271898,usr-jit,usb_remove,pc2
12279,2018-02-01 11:17:58.267074,usr-tca,usb_insert,pc76
12280,2018-02-01 11:18:56.913762,usr-jit,usb_remove,pc2
12281,2018-02-01 11:19:23.250669,usr-bll,usb_insert,pc34
12282,2018-02-01 11:19:25.900530,usr-jjz,usb_remove,pc23
12283,2018-02-01 11:21:29.653517,usr-qas,usb_remove,pc67
12284,2018-02-01 11:21:47.737045,usr-pqk,usb_remove,pc49
12285,2018-02-01 11:23:49.279096,usr-czc,usb_remove,pc94
12286,2018-02-01 11:25:15.518317,usr-jmh,usb_insert,pc96
12287,2018-02-01 11:26:08.397184,usr-vwc,usb_remove,pc91
12288,2018-02-01 11:36:57.379663,usr-wda,usb_remove,pc83
12289,2018-02-01 11:37:26.940035,usr-nua,usb_remove,pc51
12290,2018-02-01 11:40:25.058494,usr-jmh,usb_remove,pc89
12291,2018-02-01 11:40:38.232741,usr-tca,usb_remove,pc76
12292,2018-02-01 11:41:32.588905,usr-mgv,usb_remove,pc65
12293,2018-02-01 11:43:10.079480,usr-aqd,usb_remove,pc70
12294,2018-02-01 11:43:58.144417,usr-qvr,usb_insert,pc11
12295,2018-02-01 11:44:30.836579,usr-qxc,usb_insert,pc61
12296,2018-02-01 11:44:47.715734,usr-hha,usb_insert,pc9
12297,2018-02-01 11:45:00.563031,usr-ubi,usb_remove,pc30
12298,2018-02-01 11:47:00.581897,usr-mgv,usb_remove,pc65
12299,2018-02-01 11:47:52.056433,usr-gpq,usb_insert,pc26
12300,2018-02-01 11:47:55.750508,usr-fxz,usb_remove,pc1
12301,2018-02-01 11:51:12.131869,usr-ylm,usb_insert,pc80
12302,2018-02-01 11:51:16.706770,usr-tir,usb_remove,pc90
12303,2018-02-01 11:58:14.492191,usr-bll,usb_insert,pc34
12304,2018-02-01 12:00:09.741465,usr-lvo,usb_insert,pc18
12305,2018-02-01 12:05:39.826516,usr-czc,usb_insert,pc94
12306,2018-02-01 12:05:50.617193,usr-zob,usb_insert,pc74
12307,2018-02-01 12:10:03.193256,usr-qvr,usb_insert,pc11
12308,2018-02-01 12:10:50.047469,usr-gpq,usb_insert,pc26
12309,2018-02-01 12:11:27.643036,usr-qvr,usb_remove,pc11
12310,2018-02-01 12:11:38.362438,usr-bll,usb_remove,pc34
12311,2018-02-01 12:11:49.852170,usr-qxc,usb_remove,pc61
12312,2018-02-01 12:12:50.564948,usr-wda,usb_insert,pc83
12313,2018-02-01 12:12:53.663551,usr-sdc,usb_insert,pc92
12314,2018-02-01 12:13:21.868980,usr-bll,usb_remove,pc34
12315,2018-02-01 12:15:14.625355,usr-ylm,usb_remove,pc80
12316,2018-02-01 12:16:39.151712,usr-lvo,usb_remove,pc18
12317,2018-02-01 12:17:07.829631,usr-qhp,usb_insert,pc16
12318,2018-02-01 12:17:40.057552,usr-wli,usb_insert,pc58
12319,2018-02-01 12:17:40.066597,usr-qvr,usb_insert,pc11
12320,2018-02-01 12:17:55.232796,usr-bmn,usb_insert,pc60
12321,2018-02-01 12:18:57.005198,usr-ezl,usb_insert,pc86
12322,2018-02-01 12:20:18.179560,usr-bsv,usb_insert,pc3
12323,2018-02-01 12:22:50.587300,usr-gpq,usb_remove,pc26
12324,2018-02-01 12:23:19.237204,usr-wda,usb_remove,pc83
12325,2018-02-01 12:24:36.153805,usr-jmh,usb_remove,pc96
12326,2018-02-01 12:25:30.755291,usr-gpq,usb_remove,pc26
12327,2018-02-01 12:25:48.807670,usr-tiy,usb_insert,pc22
12328,2018-02-01 12:26:49.573514,usr-qvr,usb_remove,pc11
12329,2018-02-01 12:27:33.704739,usr-bsv,usb_remove,pc3
12330,2018-02-01 12:28:36.258520,usr-hha,usb_remove,pc9
12331,2018-02-01 12:35:43.920298,usr-jit,usb_insert,pc2
12332,2018-02-01 12:36:49.732580,usr-bll,usb_insert,pc34
12333,2018-02-01 12:38:59.322718,usr-qhp,usb_remove,pc16
12334,2018-02-01 12:39:52.050242,usr-ubi,usb_insert,pc30
12335,2018-02-01 12:41:40.073221,usr-qxc,usb_insert,pc61
12336,2018-02-01 12:43:06.033332,usr-jwl,usb_insert,pc71
12337,2018-02-01 12:45:36.210433,usr-wbh,usb_insert,pc55
12338,2018-02-01 12:47:07.561597,usr-qhp,usb_insert,pc16
12339,2018-02-01 12:47:23.878386,usr-qxc,usb_remove,pc61
12340,2018-02-01 12:50:52.335858,usr-sdc,usb_remove,pc92
12341,2018-02-01 12:51:02.827292,usr-kii,usb_insert,pc50
12342,2018-02-01 12:51:40.767288,usr-wda,usb_insert,pc83
12343,2018-02-01 12:51:48.559931,usr-qvr,usb_remove,pc11
12344,2018-02-01 12:52:00.863606,usr-bll,usb_remove,pc34
12345,2018-02-01 12:52:12.493196,usr-czc,usb_remove,pc94
12346,2018-02-01 12:53:06.582299,usr-tiy,usb_remove,pc22
12347,2018-02-01 12:53:45.706338,usr-vwc,usb_insert,pc91
12348,2018-02-01 12:54:32.264779,usr-jwl,usb_remove,pc71
12349,2018-02-01 12:58:24.209117,usr-zob,usb_remove,pc74
12350,2018-02-01 13:00:17.215925,usr-evb,usb_insert,pc52
12351,2018-02-01 13:00:57.363305,usr-wbh,usb_remove,pc55
12352,2018-02-01 13:01:13.788769,usr-wli,usb_remove,pc58
12353,2018-02-01 13:01:26.264686,usr-vwc,usb_remove,pc91
12354,2018-02-01 13:06:58.798873,usr-ezl,usb_remove,pc86
12355,2018-02-01 13:07:01.641655,usr-hcv,usb_insert,pc46
12356,2018-02-01 13:08:02.950000,usr-evb,usb_remove,pc52
12357,2018-02-01 13:08:28.668514,usr-jwl,usb_insert,pc71
12358,2018-02-01 13:12:55.573345,usr-fxz,usb_insert,pc1
12359,2018-02-01 13:17:10.573014,usr-bmn,usb_remove,pc60
12360,2018-02-01 13:20:55.978969,usr-jwl,usb_remove,pc71
12361,2018-02-01 13:21:50.036123,usr-wda,usb_remove,pc83
12362,2018-02-01 13:25:40.652027,usr-qhp,usb_remove,pc16
12363,2018-02-01 13:26:23.903879,usr-ihg,usb_insert,pc32
12364,2018-02-01 13:26:26.754713,usr-ylz,usb_insert,pc13
12365,2018-02-01 13:31:58.579835,usr-hcv,usb_remove,pc46
12366,2018-02-01 13:33:58.635762,usr-bsv,usb_insert,pc3
12367,2018-02-01 13:35:07.902490,usr-jit,usb_remove,pc2
12368,2018-02-01 13:39:11.642949,usr-ubi,usb_remove,pc30
12369,2018-02-01 13:39:59.491140,usr-sdc,usb_insert,pc92
12370,2018-02-01 13:42:56.471990,usr-qlr,usb_insert,pc5
12371,2018-02-01 13:43:16.020070,usr-bcc,usb_insert,pc0
12372,2018-02-01 13:43:49.676839,usr-fxz,usb_remove,pc1
12373,2018-02-01 13:46:08.025820,usr-kii,usb_remove,pc50
12374,2018-02-01 13:47:38.554971,usr-sdc,usb_insert,pc92
12375,2018-02-01 13:49:33.799627,usr-mgv,usb_insert,pc65
12376,2018-02-01 13:50:55.553932,usr-vko,usb_insert,pc97
12377,2018-02-01 13:54:46.200577,usr-tsn,usb_insert,pc25
12378,2018-02-01 13:55:43.827964,usr-bsv,usb_insert,pc3
12379,2018-02-01 13:55:48.109836,usr-bmn,usb_insert,pc60
12380,2018-02-01 13:56:25.276425,usr-zob,usb_insert,pc74
12381,2018-02-01 14:00:12.467644,usr-kum,usb_insert,pc82
12382,2018-02-01 14:01:07.955387,usr-qlr,usb_remove,pc5
12383,2018-02-01 14:04:25.539782,usr-nqs,usb_insert,pc68
12384,2018-02-01 14:04:53.623867,usr-tsn,usb_remove,pc25
12385,2018-02-01 14:05:11.892277,usr-mgv,usb_remove,pc65
12386,2018-02-01 14:07:59.089386,usr-lvo,usb_insert,pc18
12387,2018-02-01 14:09:05.143082,usr-sdc,usb_remove,pc92
12388,2018-02-01 14:09:13.529577,usr-bsv,usb_remove,pc3
12389,2018-02-01 14:11:30.326124,usr-uhq,usb_insert,pc54
12390,2018-02-01 14:12:03.762455,usr-kxa,usb_insert,pc28
12391,2018-02-01 14:13:03.145225,usr-tir,usb_insert,pc90
12392,2018-02-01 14:14:42.109428,usr-wli,usb_insert,pc58
12393,2018-02-01 14:14:47.274404,usr-sdc,usb_remove,pc92
12394,2018-02-01 14:16:49.323717,usr-bcc,usb_remove,pc0
12395,2018-02-01 14:18:01.567659,usr-tir,usb_remove,pc90
12396,2018-02-01 14:18:44.185724,usr-ihg,usb_remove,pc32
12397,2018-02-01 14:19:26.792849,usr-ylz,usb_remove,pc13
12398,2018-02-01 14:20:57.063072,usr-nqs,usb_insert,pc68
12399,2018-02-01 14:21:05.649856,usr-kxa,usb_insert,pc28
12400,2018-02-01 14:22:44.544545,usr-nqs,usb_remove,pc68
12401,2018-02-01 14:23:07.660728,usr-lvo,usb_remove,pc18
12402,2018-02-01 14:23:10.515855,usr-gpq,usb_insert,pc26
12403,2018-02-01 14:24:44.395838,usr-kxa,usb_remove,pc28
12404,2018-02-01 14:28:42.421086,usr-sdc,usb_insert,pc92
12405,2018-02-01 14:29:32.658919,usr-aqd,usb_insert,pc70
12406,2018-02-01 14:30:12.627261,usr-aqd,usb_remove,pc70
12407,2018-02-01 14:30:44.472606,usr-bsv,usb_remove,pc3
12408,2018-02-01 14:30:48.021229,usr-jmh,usb_insert,pc96
12409,2018-02-01 14:31:21.661323,usr-ylm,usb_insert,pc80
12410,2018-02-01 14:31:44.208986,usr-ylm,usb_remove,pc80
12411,2018-02-01 14:31:50.567364,usr-bsv,usb_insert,pc3
12412,2018-02-01 14:32:38.107090,usr-vwc,usb_insert,pc91
12413,2018-02-01 14:32:55.424486,usr-bmn,usb_remove,pc60
12414,2018-02-01 14:32:57.681301,usr-kum,usb_remove,pc82
12415,2018-02-01 14:34:51.589564,usr-ynd,usb_insert,pc99
12416,2018-02-01 14:35:16.156828,usr-jjz,usb_insert,pc23
12417,2018-02-01 14:36:55.688105,usr-zob,usb_remove,pc74
12418,2018-02-01 14:37:43.523146,usr-vko,usb_remove,pc97
12419,2018-02-01 14:39:08.390893,usr-kxa,usb_remove,pc28
12420,2018-02-01 14:42:15.224617,usr-ihg,usb_insert,pc32
12421,2018-02-01 14:44:37.693437,usr-ory,usb_insert,pc43
12422,2018-02-01 14:44:43.299050,usr-jmh,usb_remove,pc96
12423,2018-02-01 14:47:09.246654,usr-ory,usb_remove,pc43
12424,2018-02-01 14:47:58.132947,usr-jjz,usb_insert,pc23
12425,2018-02-01 14:49:03.570344,usr-vwc,usb_remove,pc91
12426,2018-02-01 14:49:31.512401,usr-gpq,usb_insert,pc26
12427,2018-02-01 14:52:47.293846,usr-uhq,usb_remove,pc54
12428,2018-02-01 14:53:24.565609,usr-hcv,usb_insert,pc46
12429,2018-02-01 14:53:39.506057,usr-pog,usb_insert,pc75
12430,2018-02-01 14:57:10.655754,usr-tca,usb_insert,pc76
12431,2018-02-01 14:57:16.342473,usr-lok,usb_insert,pc7
12432,2018-02-01 14:57:57.144736,usr-ubi,usb_insert,pc30
12433,2018-02-01 14:58:56.694920,usr-hcv,usb_remove,pc46
12434,2018-02-01 15:00:32.043788,usr-nqs,usb_remove,pc68
12435,2018-02-01 15:01:17.037615,usr-zob,usb_insert,pc74
12436,2018-02-01 15:01:46.854148,usr-wli,usb_remove,pc58
12437,2018-02-01 15:03:27.753930,usr-hha,usb_insert,pc9
12438,2018-02-01 15:05:11.980149,usr-gpq,usb_insert,pc26
12439,2018-02-01 15:09:32.262159,usr-ihg,usb_remove,pc32
12440,2018-02-01 15:11:54.633887,usr-pog,usb_insert,pc75
12441,2018-02-01 15:13:38.438316,usr-tca,usb_insert,pc76
12442,2018-02-01 15:15:16.933690,usr-ubi,usb_remove,pc30
12443,2018-02-01 15:15:23.280755,usr-hha,usb_remove,pc9
12444,2018-02-01 15:16:56.388543,usr-gpq,usb_remove,pc26
12445,2018-02-01 15:21:37.975126,usr-gpq,usb_remove,pc26
12446,2018-02-01 15:22:13.492241,usr-bsv,usb_remove,pc3
12447,2018-02-01 15:22:51.494665,usr-tca,usb_remove,pc76
12448,2018-02-01 15:22:54.231453,usr-ynd,usb_remove,pc99
12449,2018-02-01 15:23:22.388494,usr-pog,usb_remove,pc75
12450,2018-02-01 15:26:19.479192,usr-lof,usb_insert,pc14
12451,2018-02-01 15:26:40.817645,usr-pog,usb_insert,pc75
12452,2018-02-01 15:28:06.238443,usr-sdc,usb_remove,pc92
12453,2018-02-01 15:28:10.157744,usr-zob,usb_remove,pc74
12454,2018-02-01 15:29:16.190991,usr-hcv,usb_insert,pc46
12455,2018-02-01 15:31:20.995908,usr-ory,usb_insert,pc43
12456,2018-02-01 15:31:30.902924,usr-jjz,usb_remove,pc23
12457,2018-02-01 15:32:45.077868,usr-kum,usb_insert,pc82
12458,2018-02-01 15:36:21.828628,usr-tca,usb_remove,pc76
12459,2018-02-01 15:40:59.885559,usr-jjz,usb_remove,pc23
12460,2018-02-01 15:43:27.747316,usr-pog,usb_remove,pc75
12461,2018-02-01 15:44:28.208835,usr-bcc,usb_insert,pc0
12462,2018-02-01 15:44:36.673732,usr-qib,usb_insert,pc6
12463,2018-02-01 15:46:25.471844,usr-lof,usb_remove,pc14
12464,2018-02-01 15:47:57.494872,usr-ory,usb_insert,pc43
12465,2018-02-01 15:48:25.936653,usr-ynd,usb_insert,pc99
12466,2018-02-01 15:51:07.424961,usr-hcv,usb_remove,pc46
12467,2018-02-01 15:52:50.313495,usr-gpq,usb_remove,pc26
12468,2018-02-01 15:54:04.381614,usr-tir,usb_insert,pc90
12469,2018-02-01 15:54:33.299832,usr-lok,usb_remove,pc7
12470,2018-02-01 16:01:48.144074,usr-pog,usb_remove,pc75
12471,2018-02-01 16:10:16.649424,usr-aqd,usb_insert,pc70
12472,2018-02-01 16:17:52.691170,usr-ory,usb_remove,pc43
12473,2018-02-01 16:18:31.190976,usr-tir,usb_remove,pc90
12474,2018-02-01 16:18:46.480213,usr-qas,usb_insert,pc67
12475,2018-02-01 16:19:02.727389,usr-ynd,usb_remove,pc99
12476,2018-02-01 16:20:41.731360,usr-bcc,usb_remove,pc0
12477,2018-02-01 16:22:58.918163,usr-ory,usb_remove,pc43
12478,2018-02-01 16:23:55.285817,usr-aqd,usb_remove,pc70
12479,2018-02-01 16:25:47.976956,usr-kum,usb_remove,pc82
12480,2018-02-01 16:28:29.624320,usr-qib,usb_remove,pc6
12481,2018-02-01 16:40:59.788104,usr-gpq,usb_insert,pc26
12482,2018-02-01 16:42:19.395267,usr-lvo,usb_insert,pc18
12483,2018-02-01 16:54:02.215874,usr-gpq,usb_remove,pc26
12484,2018-02-01 16:57:14.543970,usr-lok,usb_insert,pc7
12485,2018-02-01 16:59:17.218808,usr-qas,usb_remove,pc67
12486,2018-02-01 17:08:19.344232,usr-lvo,usb_remove,pc18
12487,2018-02-01 17:14:20.538117,usr-wli,usb_insert,pc58
12488,2018-02-01 17:20:31.957429,usr-gpq,usb_insert,pc26
12489,2018-02-01 17:41:04.356317,usr-gpq,usb_remove,pc26
12490,2018-02-01 17:41:33.581421,usr-lok,usb_remove,pc7
12491,2018-02-01 17:50:41.179875,usr-wli,usb_remove,pc58
12492,2018-02-01 18:32:31.516643,usr-tsn,usb_insert,pc25
12493,2018-02-01 18:54:13.304961,usr-tsn,usb_remove,pc25
12494,2018-02-01 20:54:16.869610,usr-jwl,usb_insert,pc71
12495,2018-02-01 20:59:01.287192,usr-jwl,usb_remove,pc71
12496,2018-02-01 21:09:30.258478,usr-sdc,usb_insert,pc92
12497,2018-02-01 21:18:21.661448,usr-rez,usb_insert,pc93
12498,2018-02-01 21:18:25.768413,usr-sdc,usb_insert,pc92
12499,2018-02-01 21:35:22.505422,usr-sdc,usb_remove,pc92
12500,2018-02-01 21:53:19.202503,usr-sdc,usb_remove,pc92
12501,2018-02-01 22:17:47.450001,usr-rez,usb_remove,pc93
12502,2018-02-01 22:48:13.588607,usr-jwl,usb_insert,pc71
12503,2018-02-01 22:59:17.467383,usr-jwl,usb_insert,pc71
12504,2018-02-01 23:15:29.700150,usr-jwl,usb_remove,pc71
12505,2018-02-01 23:20:23.647150,usr-jwl,usb_insert,pc71
12506,2018-02-01 23:28:43.952440,usr-jwl,usb_remove,pc71
12507,2018-02-01 23:39:18.697670,usr-jwl,usb_remove,pc71
12508,2018-02-02 04:16:34.141538,usr-lof,usb_insert,pc14
12509,2018-02-02 04:21:02.837945,usr-lof,usb_remove,pc14
12510,2018-02-02 04:51:58.608975,usr-kum,usb_insert,pc82
12511,2018-02-02 05:13:00.330757,usr-kum,usb_insert,pc82
12512,2018-02-02 05:16:40.069209,usr-qlr,usb_insert,pc5
12513,2018-02-02 05:16:42.476307,usr-mgv,usb_insert,pc65
12514,2018-02-02 05:25:11.296239,usr-pjl,usb_insert,pc85
12515,2018-02-02 05:25:38.806991,usr-mgv,usb_remove,pc65
12516,2018-02-02 05:26:23.089186,usr-pjl,usb_insert,pc85
12517,2018-02-02 05:43:13.328632,usr-ihg,usb_insert,pc32
12518,2018-02-02 05:45:13.518448,usr-tsn,usb_insert,pc25
12519,2018-02-02 05:45:48.270808,usr-qlr,usb_remove,pc5
12520,2018-02-02 05:51:03.619326,usr-kum,usb_remove,pc82
12521,2018-02-02 06:09:04.340172,usr-kum,usb_remove,pc82
12522,2018-02-02 06:13:20.190915,usr-ihg,usb_insert,pc32
12523,2018-02-02 06:16:33.449218,usr-tsn,usb_remove,pc25
12524,2018-02-02 06:18:16.521003,usr-pjl,usb_remove,pc85
12525,2018-02-02 06:21:40.773688,usr-ihg,usb_remove,pc32
12526,2018-02-02 06:23:08.097153,usr-ihg,usb_insert,pc32
12527,2018-02-02 06:23:40.675574,usr-pjl,usb_remove,pc85
12528,2018-02-02 06:28:49.174147,usr-jwl,usb_insert,pc71
12529,2018-02-02 06:40:17.640111,usr-ihg,usb_remove,pc32
12530,2018-02-02 06:46:49.746318,usr-pog,usb_insert,pc75
12531,2018-02-02 06:52:16.985938,usr-lok,usb_insert,pc7
12532,2018-02-02 06:53:24.944723,usr-gpq,usb_insert,pc26
12533,2018-02-02 07:01:04.410743,usr-jwl,usb_remove,pc71
12534,2018-02-02 07:09:48.878418,usr-ihg,usb_remove,pc32
12535,2018-02-02 07:16:58.961204,usr-pog,usb_insert,pc75
12536,2018-02-02 07:21:35.261702,usr-gpq,usb_remove,pc26
12537,2018-02-02 07:27:38.817279,usr-pjl,usb_insert,pc85
12538,2018-02-02 07:28:09.506823,usr-lok,usb_remove,pc7
12539,2018-02-02 07:28:32.323399,usr-qlr,usb_insert,pc5
12540,2018-02-02 07:35:50.567680,usr-pog,usb_remove,pc75
12541,2018-02-02 07:38:58.757644,usr-czc,usb_insert,pc94
12542,2018-02-02 07:41:16.867308,usr-qlr,usb_remove,pc5
12543,2018-02-02 07:42:12.757642,usr-qib,usb_insert,pc6
12544,2018-02-02 07:53:09.177768,usr-pog,usb_remove,pc75
12545,2018-02-02 07:53:12.309704,usr-uhq,usb_insert,pc54
12546,2018-02-02 07:55:18.179189,usr-qib,usb_remove,pc6
12547,2018-02-02 07:57:29.359852,usr-pjl,usb_remove,pc85
12548,2018-02-02 08:02:02.497736,usr-uhq,usb_insert,pc54
12549,2018-02-02 08:02:54.621383,usr-uhq,usb_remove,pc54
12550,2018-02-02 08:08:15.752038,usr-kxa,usb_insert,pc28
12551,2018-02-02 08:14:56.957706,usr-lvo,usb_insert,pc18
